radio_id,edad_cod,edad_label,sexo_cod,sexo_label,personas
63573510,5,20 a 24,2,Varón/Masculino,4
63573510,6,25 a 29,1,Mujer/Femenino,20
63573510,6,25 a 29,2,Varón/Masculino,11
63573510,7,30 a 34,1,Mujer/Femenino,11
63573510,7,30 a 34,2,Varón/Masculino,15
63573510,8,35 a 39,1,Mujer/Femenino,6
63573510,8,35 a 39,2,Varón/Masculino,6
63573510,9,40 a 44,1,Mujer/Femenino,4
63573510,9,40 a 44,2,Varón/Masculino,7
63573510,10,45 a 49,1,Mujer/Femenino,6
63573510,10,45 a 49,2,Varón/Masculino,8
63573510,11,50 a 54,1,Mujer/Femenino,5
63573510,11,50 a 54,2,Varón/Masculino,8
63573510,12,55 a 59,1,Mujer/Femenino,4
63573510,12,55 a 59,2,Varón/Masculino,3
63573510,13,60 a 64,1,Mujer/Femenino,7
63573510,13,60 a 64,2,Varón/Masculino,6
63573510,14,65 a 69,1,Mujer/Femenino,6
63573510,14,65 a 69,2,Varón/Masculino,4
63573510,15,70 a 74,1,Mujer/Femenino,9
63573510,15,70 a 74,2,Varón/Masculino,6
63573510,16,75 a 79,1,Mujer/Femenino,9
63573510,16,75 a 79,2,Varón/Masculino,5
63573510,17,80 a 84,1,Mujer/Femenino,10
63573510,17,80 a 84,2,Varón/Masculino,4
63573510,18,85 a 89,1,Mujer/Femenino,8
63573510,18,85 a 89,2,Varón/Masculino,1
63573510,19,90 a 94,1,Mujer/Femenino,1
63573511,1,00 a 04,1,Mujer/Femenino,11
63573511,1,00 a 04,2,Varón/Masculino,3
63573511,2,05 a 09,1,Mujer/Femenino,9
63573511,2,05 a 09,2,Varón/Masculino,6
63573511,3,10 a 14,1,Mujer/Femenino,9
63573511,3,10 a 14,2,Varón/Masculino,12
63573511,4,15 a 19,1,Mujer/Femenino,9
63573511,4,15 a 19,2,Varón/Masculino,5
63573511,5,20 a 24,1,Mujer/Femenino,7
63573511,5,20 a 24,2,Varón/Masculino,4
63573511,6,25 a 29,1,Mujer/Femenino,12
63573511,6,25 a 29,2,Varón/Masculino,13
63573511,7,30 a 34,1,Mujer/Femenino,14
63573511,7,30 a 34,2,Varón/Masculino,15
63573511,8,35 a 39,1,Mujer/Femenino,19
63573511,8,35 a 39,2,Varón/Masculino,4
63573511,9,40 a 44,1,Mujer/Femenino,10
63573511,9,40 a 44,2,Varón/Masculino,12
63573511,10,45 a 49,1,Mujer/Femenino,10
63573511,10,45 a 49,2,Varón/Masculino,4
63573511,11,50 a 54,1,Mujer/Femenino,10
63573511,11,50 a 54,2,Varón/Masculino,13
63573511,12,55 a 59,1,Mujer/Femenino,14
63573511,12,55 a 59,2,Varón/Masculino,3
63573511,13,60 a 64,1,Mujer/Femenino,15
63573511,13,60 a 64,2,Varón/Masculino,10
63573511,14,65 a 69,1,Mujer/Femenino,11
63573511,14,65 a 69,2,Varón/Masculino,11
63573511,15,70 a 74,1,Mujer/Femenino,11
63573511,15,70 a 74,2,Varón/Masculino,4
63573511,16,75 a 79,1,Mujer/Femenino,14
63573511,16,75 a 79,2,Varón/Masculino,6
63573511,17,80 a 84,1,Mujer/Femenino,8
63573511,17,80 a 84,2,Varón/Masculino,2
63573511,18,85 a 89,1,Mujer/Femenino,9
63573511,18,85 a 89,2,Varón/Masculino,1
63573511,19,90 a 94,1,Mujer/Femenino,5
63573511,19,90 a 94,2,Varón/Masculino,2
63573512,1,00 a 04,1,Mujer/Femenino,1
63573512,1,00 a 04,2,Varón/Masculino,2
63573512,2,05 a 09,1,Mujer/Femenino,1
63573512,2,05 a 09,2,Varón/Masculino,2
63573512,3,10 a 14,1,Mujer/Femenino,2
63573512,3,10 a 14,2,Varón/Masculino,3
63573512,4,15 a 19,1,Mujer/Femenino,5
63573512,4,15 a 19,2,Varón/Masculino,3
63573512,5,20 a 24,1,Mujer/Femenino,5
63573512,5,20 a 24,2,Varón/Masculino,9
63573512,6,25 a 29,1,Mujer/Femenino,10
63573512,6,25 a 29,2,Varón/Masculino,9
63573512,7,30 a 34,1,Mujer/Femenino,7
63573512,7,30 a 34,2,Varón/Masculino,10
63573512,8,35 a 39,1,Mujer/Femenino,6
63573512,8,35 a 39,2,Varón/Masculino,3
63573512,9,40 a 44,1,Mujer/Femenino,10
63573512,9,40 a 44,2,Varón/Masculino,9
63573512,10,45 a 49,1,Mujer/Femenino,8
63573512,10,45 a 49,2,Varón/Masculino,4
63573512,11,50 a 54,1,Mujer/Femenino,2
63573512,11,50 a 54,2,Varón/Masculino,4
63573512,12,55 a 59,1,Mujer/Femenino,3
63573512,12,55 a 59,2,Varón/Masculino,6
63573512,13,60 a 64,1,Mujer/Femenino,2
63573512,13,60 a 64,2,Varón/Masculino,2
63573512,14,65 a 69,1,Mujer/Femenino,7
63573512,14,65 a 69,2,Varón/Masculino,7
63573512,15,70 a 74,1,Mujer/Femenino,14
63573512,15,70 a 74,2,Varón/Masculino,2
63573512,16,75 a 79,1,Mujer/Femenino,11
63573512,16,75 a 79,2,Varón/Masculino,7
63573512,17,80 a 84,1,Mujer/Femenino,5
63573512,17,80 a 84,2,Varón/Masculino,1
63573512,18,85 a 89,1,Mujer/Femenino,6
63573512,18,85 a 89,2,Varón/Masculino,4
63573512,19,90 a 94,1,Mujer/Femenino,2
63573512,19,90 a 94,2,Varón/Masculino,1
63573512,20,95 a 99,1,Mujer/Femenino,1
63573601,1,00 a 04,1,Mujer/Femenino,7
63573601,1,00 a 04,2,Varón/Masculino,5
63573601,2,05 a 09,1,Mujer/Femenino,14
63573601,2,05 a 09,2,Varón/Masculino,11
63573601,3,10 a 14,1,Mujer/Femenino,10
63573601,3,10 a 14,2,Varón/Masculino,9
63573601,4,15 a 19,1,Mujer/Femenino,19
63573601,4,15 a 19,2,Varón/Masculino,9
63573601,5,20 a 24,1,Mujer/Femenino,19
63573601,5,20 a 24,2,Varón/Masculino,13
63573601,6,25 a 29,1,Mujer/Femenino,27
63573601,6,25 a 29,2,Varón/Masculino,17
63573601,7,30 a 34,1,Mujer/Femenino,19
63573601,7,30 a 34,2,Varón/Masculino,24
63573601,8,35 a 39,1,Mujer/Femenino,20
63573601,8,35 a 39,2,Varón/Masculino,18
63573601,9,40 a 44,1,Mujer/Femenino,15
63573601,9,40 a 44,2,Varón/Masculino,12
63573601,10,45 a 49,1,Mujer/Femenino,13
63573601,10,45 a 49,2,Varón/Masculino,14
63573601,11,50 a 54,1,Mujer/Femenino,19
63573601,11,50 a 54,2,Varón/Masculino,13
63573601,12,55 a 59,1,Mujer/Femenino,9
63573601,12,55 a 59,2,Varón/Masculino,8
63573601,13,60 a 64,1,Mujer/Femenino,14
63573601,13,60 a 64,2,Varón/Masculino,10
63573601,14,65 a 69,1,Mujer/Femenino,23
63573601,14,65 a 69,2,Varón/Masculino,8
63573601,15,70 a 74,1,Mujer/Femenino,10
63573601,15,70 a 74,2,Varón/Masculino,9
63573601,16,75 a 79,1,Mujer/Femenino,14
63573601,16,75 a 79,2,Varón/Masculino,11
63573601,17,80 a 84,1,Mujer/Femenino,19
63573601,17,80 a 84,2,Varón/Masculino,4
63573601,18,85 a 89,1,Mujer/Femenino,9
63573601,18,85 a 89,2,Varón/Masculino,1
63573601,19,90 a 94,1,Mujer/Femenino,3
63573601,21,100 a 104,1,Mujer/Femenino,1
63573602,1,00 a 04,1,Mujer/Femenino,9
63573602,1,00 a 04,2,Varón/Masculino,8
63573602,2,05 a 09,1,Mujer/Femenino,15
63573602,2,05 a 09,2,Varón/Masculino,13
63573602,3,10 a 14,1,Mujer/Femenino,19
63573602,3,10 a 14,2,Varón/Masculino,9
63573602,4,15 a 19,1,Mujer/Femenino,20
63573602,4,15 a 19,2,Varón/Masculino,18
63573602,5,20 a 24,1,Mujer/Femenino,24
63573602,5,20 a 24,2,Varón/Masculino,20
63573602,6,25 a 29,1,Mujer/Femenino,20
63573602,6,25 a 29,2,Varón/Masculino,16
63573602,7,30 a 34,1,Mujer/Femenino,18
63573602,7,30 a 34,2,Varón/Masculino,26
63573602,8,35 a 39,1,Mujer/Femenino,17
63573602,8,35 a 39,2,Varón/Masculino,13
63573602,9,40 a 44,1,Mujer/Femenino,21
63573602,9,40 a 44,2,Varón/Masculino,16
63573602,10,45 a 49,1,Mujer/Femenino,17
63573602,10,45 a 49,2,Varón/Masculino,14
63573602,11,50 a 54,1,Mujer/Femenino,12
63573602,11,50 a 54,2,Varón/Masculino,23
63573602,12,55 a 59,1,Mujer/Femenino,11
63573602,12,55 a 59,2,Varón/Masculino,7
63573602,13,60 a 64,1,Mujer/Femenino,15
63573602,13,60 a 64,2,Varón/Masculino,9
63573602,14,65 a 69,1,Mujer/Femenino,25
63573602,14,65 a 69,2,Varón/Masculino,25
63573602,15,70 a 74,1,Mujer/Femenino,19
63573602,15,70 a 74,2,Varón/Masculino,12
63573602,16,75 a 79,1,Mujer/Femenino,24
63573602,16,75 a 79,2,Varón/Masculino,9
63573602,17,80 a 84,1,Mujer/Femenino,21
63573602,17,80 a 84,2,Varón/Masculino,9
63573602,18,85 a 89,1,Mujer/Femenino,11
63573602,18,85 a 89,2,Varón/Masculino,4
63573602,19,90 a 94,1,Mujer/Femenino,5
63573602,19,90 a 94,2,Varón/Masculino,3
63573602,20,95 a 99,1,Mujer/Femenino,1
63573603,1,00 a 04,1,Mujer/Femenino,9
63573603,1,00 a 04,2,Varón/Masculino,9
63573603,2,05 a 09,1,Mujer/Femenino,9
63573603,2,05 a 09,2,Varón/Masculino,14
63573603,3,10 a 14,1,Mujer/Femenino,9
63573603,3,10 a 14,2,Varón/Masculino,5
63573603,4,15 a 19,1,Mujer/Femenino,9
63573603,4,15 a 19,2,Varón/Masculino,6
63573603,5,20 a 24,1,Mujer/Femenino,28
63573603,5,20 a 24,2,Varón/Masculino,18
63573603,6,25 a 29,1,Mujer/Femenino,31
63573603,6,25 a 29,2,Varón/Masculino,12
63573603,7,30 a 34,1,Mujer/Femenino,23
63573603,7,30 a 34,2,Varón/Masculino,21
63573603,8,35 a 39,1,Mujer/Femenino,18
63573603,8,35 a 39,2,Varón/Masculino,8
63573603,9,40 a 44,1,Mujer/Femenino,14
63573603,9,40 a 44,2,Varón/Masculino,18
63573603,10,45 a 49,1,Mujer/Femenino,11
63573603,10,45 a 49,2,Varón/Masculino,14
63573603,11,50 a 54,1,Mujer/Femenino,12
63573603,11,50 a 54,2,Varón/Masculino,27
63573603,12,55 a 59,1,Mujer/Femenino,17
63573603,12,55 a 59,2,Varón/Masculino,16
63573603,13,60 a 64,1,Mujer/Femenino,20
63573603,13,60 a 64,2,Varón/Masculino,6
63573603,14,65 a 69,1,Mujer/Femenino,17
63573603,14,65 a 69,2,Varón/Masculino,19
63573603,15,70 a 74,1,Mujer/Femenino,21
63573603,15,70 a 74,2,Varón/Masculino,9
63573603,16,75 a 79,1,Mujer/Femenino,19
63573603,16,75 a 79,2,Varón/Masculino,7
63573603,17,80 a 84,1,Mujer/Femenino,14
63573603,17,80 a 84,2,Varón/Masculino,7
63573603,18,85 a 89,1,Mujer/Femenino,9
63573603,18,85 a 89,2,Varón/Masculino,3
63573603,19,90 a 94,1,Mujer/Femenino,6
63573603,19,90 a 94,2,Varón/Masculino,1
63573603,20,95 a 99,1,Mujer/Femenino,4
63573603,20,95 a 99,2,Varón/Masculino,1
63573604,1,00 a 04,1,Mujer/Femenino,12
63573604,1,00 a 04,2,Varón/Masculino,6
63573604,2,05 a 09,1,Mujer/Femenino,14
63573604,2,05 a 09,2,Varón/Masculino,9
63573604,3,10 a 14,1,Mujer/Femenino,12
63573604,3,10 a 14,2,Varón/Masculino,16
63573604,4,15 a 19,1,Mujer/Femenino,26
63573604,4,15 a 19,2,Varón/Masculino,10
63573604,5,20 a 24,1,Mujer/Femenino,40
63573604,5,20 a 24,2,Varón/Masculino,25
63573604,6,25 a 29,1,Mujer/Femenino,38
63573604,6,25 a 29,2,Varón/Masculino,19
63573604,7,30 a 34,1,Mujer/Femenino,29
63573604,7,30 a 34,2,Varón/Masculino,23
63573604,8,35 a 39,1,Mujer/Femenino,19
63573604,8,35 a 39,2,Varón/Masculino,16
63573604,9,40 a 44,1,Mujer/Femenino,17
63573604,9,40 a 44,2,Varón/Masculino,18
63573604,10,45 a 49,1,Mujer/Femenino,14
63573604,10,45 a 49,2,Varón/Masculino,13
63573604,11,50 a 54,1,Mujer/Femenino,14
63573604,11,50 a 54,2,Varón/Masculino,11
63573604,12,55 a 59,1,Mujer/Femenino,17
63573604,12,55 a 59,2,Varón/Masculino,12
63573604,13,60 a 64,1,Mujer/Femenino,23
63573604,13,60 a 64,2,Varón/Masculino,17
63573604,14,65 a 69,1,Mujer/Femenino,28
63573604,14,65 a 69,2,Varón/Masculino,18
63573604,15,70 a 74,1,Mujer/Femenino,14
63573604,15,70 a 74,2,Varón/Masculino,19
63573604,16,75 a 79,1,Mujer/Femenino,14
63573604,16,75 a 79,2,Varón/Masculino,10
63573604,17,80 a 84,1,Mujer/Femenino,17
63573604,17,80 a 84,2,Varón/Masculino,3
63573604,18,85 a 89,1,Mujer/Femenino,12
63573604,18,85 a 89,2,Varón/Masculino,5
63573604,19,90 a 94,1,Mujer/Femenino,10
63573604,19,90 a 94,2,Varón/Masculino,1
63573604,20,95 a 99,1,Mujer/Femenino,2
63573605,1,00 a 04,1,Mujer/Femenino,1
63573605,1,00 a 04,2,Varón/Masculino,1
63573605,2,05 a 09,1,Mujer/Femenino,1
63573605,2,05 a 09,2,Varón/Masculino,1
63573605,3,10 a 14,2,Varón/Masculino,1
63573605,4,15 a 19,1,Mujer/Femenino,3
63573605,4,15 a 19,2,Varón/Masculino,4
63573605,5,20 a 24,1,Mujer/Femenino,9
63573605,5,20 a 24,2,Varón/Masculino,6
63573605,6,25 a 29,1,Mujer/Femenino,1
63573605,6,25 a 29,2,Varón/Masculino,8
63573605,7,30 a 34,1,Mujer/Femenino,6
63573605,7,30 a 34,2,Varón/Masculino,4
63573605,8,35 a 39,2,Varón/Masculino,2
63573605,9,40 a 44,1,Mujer/Femenino,3
63573605,10,45 a 49,1,Mujer/Femenino,3
63573605,10,45 a 49,2,Varón/Masculino,2
63573605,11,50 a 54,1,Mujer/Femenino,3
63573605,11,50 a 54,2,Varón/Masculino,1
63573605,12,55 a 59,1,Mujer/Femenino,6
63573605,12,55 a 59,2,Varón/Masculino,2
63573605,13,60 a 64,1,Mujer/Femenino,3
63573605,13,60 a 64,2,Varón/Masculino,1
63573605,14,65 a 69,1,Mujer/Femenino,3
63573605,14,65 a 69,2,Varón/Masculino,3
63573605,15,70 a 74,1,Mujer/Femenino,4
63573605,15,70 a 74,2,Varón/Masculino,2
63573605,16,75 a 79,1,Mujer/Femenino,9
63573605,16,75 a 79,2,Varón/Masculino,1
63573605,17,80 a 84,1,Mujer/Femenino,2
63573605,17,80 a 84,2,Varón/Masculino,2
63573605,19,90 a 94,1,Mujer/Femenino,1
63573605,20,95 a 99,1,Mujer/Femenino,1
63573701,1,00 a 04,1,Mujer/Femenino,4
63573701,1,00 a 04,2,Varón/Masculino,4
63573701,2,05 a 09,1,Mujer/Femenino,2
63573701,2,05 a 09,2,Varón/Masculino,3
63573701,3,10 a 14,1,Mujer/Femenino,4
63573701,3,10 a 14,2,Varón/Masculino,1
63573701,4,15 a 19,1,Mujer/Femenino,6
63573701,4,15 a 19,2,Varón/Masculino,1
63573701,5,20 a 24,1,Mujer/Femenino,9
63573701,5,20 a 24,2,Varón/Masculino,7
63573701,6,25 a 29,1,Mujer/Femenino,7
63573701,6,25 a 29,2,Varón/Masculino,10
63573701,7,30 a 34,1,Mujer/Femenino,17
63573701,7,30 a 34,2,Varón/Masculino,5
63573701,8,35 a 39,1,Mujer/Femenino,17
63573701,8,35 a 39,2,Varón/Masculino,9
63573701,9,40 a 44,1,Mujer/Femenino,9
63573701,9,40 a 44,2,Varón/Masculino,10
63573701,10,45 a 49,1,Mujer/Femenino,5
63573701,10,45 a 49,2,Varón/Masculino,5
63573701,11,50 a 54,1,Mujer/Femenino,8
63573701,11,50 a 54,2,Varón/Masculino,2
63573701,12,55 a 59,1,Mujer/Femenino,6
63573701,12,55 a 59,2,Varón/Masculino,3
63573701,13,60 a 64,1,Mujer/Femenino,14
63573701,13,60 a 64,2,Varón/Masculino,4
63573701,14,65 a 69,1,Mujer/Femenino,12
63573701,14,65 a 69,2,Varón/Masculino,6
63573701,15,70 a 74,1,Mujer/Femenino,7
63573701,15,70 a 74,2,Varón/Masculino,4
63573701,16,75 a 79,1,Mujer/Femenino,6
63573701,16,75 a 79,2,Varón/Masculino,6
63573701,17,80 a 84,1,Mujer/Femenino,11
63573701,17,80 a 84,2,Varón/Masculino,3
63573701,18,85 a 89,1,Mujer/Femenino,5
63573701,18,85 a 89,2,Varón/Masculino,4
63573701,19,90 a 94,1,Mujer/Femenino,4
63573701,20,95 a 99,1,Mujer/Femenino,1
63573702,1,00 a 04,1,Mujer/Femenino,2
63573702,1,00 a 04,2,Varón/Masculino,6
63573702,2,05 a 09,1,Mujer/Femenino,2
63573702,2,05 a 09,2,Varón/Masculino,1
63573702,3,10 a 14,1,Mujer/Femenino,2
63573702,3,10 a 14,2,Varón/Masculino,2
63573702,4,15 a 19,1,Mujer/Femenino,4
63573702,4,15 a 19,2,Varón/Masculino,5
63573702,5,20 a 24,1,Mujer/Femenino,14
63573702,5,20 a 24,2,Varón/Masculino,5
63573702,6,25 a 29,1,Mujer/Femenino,28
63573702,6,25 a 29,2,Varón/Masculino,13
63573702,7,30 a 34,1,Mujer/Femenino,14
63573702,7,30 a 34,2,Varón/Masculino,21
63573702,8,35 a 39,1,Mujer/Femenino,10
63573702,8,35 a 39,2,Varón/Masculino,11
63573702,9,40 a 44,1,Mujer/Femenino,12
63573702,9,40 a 44,2,Varón/Masculino,6
63573702,10,45 a 49,1,Mujer/Femenino,11
63573702,10,45 a 49,2,Varón/Masculino,3
63573702,11,50 a 54,1,Mujer/Femenino,10
63573702,11,50 a 54,2,Varón/Masculino,10
63573702,12,55 a 59,1,Mujer/Femenino,14
63573702,12,55 a 59,2,Varón/Masculino,11
63573702,13,60 a 64,1,Mujer/Femenino,11
63573702,13,60 a 64,2,Varón/Masculino,13
63573702,14,65 a 69,1,Mujer/Femenino,19
63573702,14,65 a 69,2,Varón/Masculino,7
63573702,15,70 a 74,1,Mujer/Femenino,12
63573702,15,70 a 74,2,Varón/Masculino,6
63573702,16,75 a 79,1,Mujer/Femenino,19
63573702,16,75 a 79,2,Varón/Masculino,9
63573702,17,80 a 84,1,Mujer/Femenino,14
63573702,17,80 a 84,2,Varón/Masculino,3
63573702,18,85 a 89,1,Mujer/Femenino,10
63573702,18,85 a 89,2,Varón/Masculino,1
63573702,19,90 a 94,1,Mujer/Femenino,5
63573702,19,90 a 94,2,Varón/Masculino,2
63573702,20,95 a 99,1,Mujer/Femenino,2
63573702,20,95 a 99,2,Varón/Masculino,1
63573703,1,00 a 04,1,Mujer/Femenino,5
63573703,1,00 a 04,2,Varón/Masculino,2
63573703,2,05 a 09,1,Mujer/Femenino,9
63573703,2,05 a 09,2,Varón/Masculino,6
63573703,3,10 a 14,1,Mujer/Femenino,8
63573703,3,10 a 14,2,Varón/Masculino,3
63573703,4,15 a 19,1,Mujer/Femenino,7
63573703,4,15 a 19,2,Varón/Masculino,9
63573703,5,20 a 24,1,Mujer/Femenino,11
63573703,5,20 a 24,2,Varón/Masculino,12
63573703,6,25 a 29,1,Mujer/Femenino,29
63573703,6,25 a 29,2,Varón/Masculino,15
63573703,7,30 a 34,1,Mujer/Femenino,22
63573703,7,30 a 34,2,Varón/Masculino,16
63573703,8,35 a 39,1,Mujer/Femenino,14
63573703,8,35 a 39,2,Varón/Masculino,14
63573703,9,40 a 44,1,Mujer/Femenino,9
63573703,9,40 a 44,2,Varón/Masculino,7
63573703,10,45 a 49,1,Mujer/Femenino,19
63573703,10,45 a 49,2,Varón/Masculino,9
63573703,11,50 a 54,1,Mujer/Femenino,9
63573703,11,50 a 54,2,Varón/Masculino,9
63573703,12,55 a 59,1,Mujer/Femenino,12
63573703,12,55 a 59,2,Varón/Masculino,8
63573703,13,60 a 64,1,Mujer/Femenino,10
63573703,13,60 a 64,2,Varón/Masculino,7
63573703,14,65 a 69,1,Mujer/Femenino,19
63573703,14,65 a 69,2,Varón/Masculino,7
63573703,15,70 a 74,1,Mujer/Femenino,11
63573703,15,70 a 74,2,Varón/Masculino,6
63573703,16,75 a 79,1,Mujer/Femenino,16
63573703,16,75 a 79,2,Varón/Masculino,7
63573703,17,80 a 84,1,Mujer/Femenino,10
63573703,17,80 a 84,2,Varón/Masculino,3
63573703,18,85 a 89,1,Mujer/Femenino,2
63573703,18,85 a 89,2,Varón/Masculino,2
63573703,19,90 a 94,1,Mujer/Femenino,3
63573703,19,90 a 94,2,Varón/Masculino,1
63573703,20,95 a 99,2,Varón/Masculino,1
63573704,1,00 a 04,1,Mujer/Femenino,1
63573704,1,00 a 04,2,Varón/Masculino,5
63573704,2,05 a 09,1,Mujer/Femenino,7
63573704,2,05 a 09,2,Varón/Masculino,1
63573704,3,10 a 14,1,Mujer/Femenino,2
63573704,3,10 a 14,2,Varón/Masculino,3
63573704,4,15 a 19,1,Mujer/Femenino,2
63573704,4,15 a 19,2,Varón/Masculino,4
63573704,5,20 a 24,1,Mujer/Femenino,18
63573704,5,20 a 24,2,Varón/Masculino,15
63573704,6,25 a 29,1,Mujer/Femenino,18
63573704,6,25 a 29,2,Varón/Masculino,12
63573704,7,30 a 34,1,Mujer/Femenino,17
63573704,7,30 a 34,2,Varón/Masculino,10
63573704,8,35 a 39,1,Mujer/Femenino,8
63573704,8,35 a 39,2,Varón/Masculino,8
63573704,9,40 a 44,1,Mujer/Femenino,11
63573704,9,40 a 44,2,Varón/Masculino,7
63573704,10,45 a 49,1,Mujer/Femenino,9
63573704,10,45 a 49,2,Varón/Masculino,5
63573704,11,50 a 54,1,Mujer/Femenino,3
63573704,11,50 a 54,2,Varón/Masculino,4
63573704,12,55 a 59,1,Mujer/Femenino,7
63573704,12,55 a 59,2,Varón/Masculino,1
63573704,13,60 a 64,1,Mujer/Femenino,8
63573704,13,60 a 64,2,Varón/Masculino,5
63573704,14,65 a 69,1,Mujer/Femenino,11
63573704,14,65 a 69,2,Varón/Masculino,9
63573704,15,70 a 74,1,Mujer/Femenino,6
63573704,15,70 a 74,2,Varón/Masculino,4
63573704,16,75 a 79,1,Mujer/Femenino,8
63573704,16,75 a 79,2,Varón/Masculino,3
63573704,17,80 a 84,1,Mujer/Femenino,8
63573704,17,80 a 84,2,Varón/Masculino,2
63573704,18,85 a 89,1,Mujer/Femenino,2
63573704,18,85 a 89,2,Varón/Masculino,2
63573704,19,90 a 94,1,Mujer/Femenino,1
63573704,20,95 a 99,2,Varón/Masculino,1
63573705,1,00 a 04,1,Mujer/Femenino,4
63573705,1,00 a 04,2,Varón/Masculino,4
63573705,2,05 a 09,1,Mujer/Femenino,6
63573705,2,05 a 09,2,Varón/Masculino,4
63573705,3,10 a 14,1,Mujer/Femenino,7
63573705,3,10 a 14,2,Varón/Masculino,5
63573705,4,15 a 19,1,Mujer/Femenino,3
63573705,4,15 a 19,2,Varón/Masculino,7
63573705,5,20 a 24,1,Mujer/Femenino,18
63573705,5,20 a 24,2,Varón/Masculino,8
63573705,6,25 a 29,1,Mujer/Femenino,21
63573705,6,25 a 29,2,Varón/Masculino,20
63573705,7,30 a 34,1,Mujer/Femenino,19
63573705,7,30 a 34,2,Varón/Masculino,13
63573705,8,35 a 39,1,Mujer/Femenino,9
63573705,8,35 a 39,2,Varón/Masculino,8
63573705,9,40 a 44,1,Mujer/Femenino,9
63573705,9,40 a 44,2,Varón/Masculino,7
63573705,10,45 a 49,1,Mujer/Femenino,7
63573705,10,45 a 49,2,Varón/Masculino,7
63573705,11,50 a 54,1,Mujer/Femenino,10
63573705,11,50 a 54,2,Varón/Masculino,4
63573705,12,55 a 59,1,Mujer/Femenino,11
63573705,12,55 a 59,2,Varón/Masculino,10
63573705,13,60 a 64,1,Mujer/Femenino,12
63573705,13,60 a 64,2,Varón/Masculino,3
63573705,14,65 a 69,1,Mujer/Femenino,11
63573705,14,65 a 69,2,Varón/Masculino,5
63573705,15,70 a 74,1,Mujer/Femenino,12
63573705,15,70 a 74,2,Varón/Masculino,1
63573705,16,75 a 79,1,Mujer/Femenino,8
63573705,16,75 a 79,2,Varón/Masculino,7
63573705,17,80 a 84,1,Mujer/Femenino,9
63573705,17,80 a 84,2,Varón/Masculino,5
63573705,19,90 a 94,1,Mujer/Femenino,1
63573705,19,90 a 94,2,Varón/Masculino,2
63573705,20,95 a 99,1,Mujer/Femenino,1
63573706,1,00 a 04,1,Mujer/Femenino,5
63573706,1,00 a 04,2,Varón/Masculino,6
63573706,2,05 a 09,1,Mujer/Femenino,7
63573706,2,05 a 09,2,Varón/Masculino,4
63573706,3,10 a 14,1,Mujer/Femenino,10
63573706,3,10 a 14,2,Varón/Masculino,6
63573706,4,15 a 19,1,Mujer/Femenino,6
63573706,4,15 a 19,2,Varón/Masculino,11
63573706,5,20 a 24,1,Mujer/Femenino,25
63573706,5,20 a 24,2,Varón/Masculino,14
63573706,6,25 a 29,1,Mujer/Femenino,28
63573706,6,25 a 29,2,Varón/Masculino,20
63573706,7,30 a 34,1,Mujer/Femenino,24
63573706,7,30 a 34,2,Varón/Masculino,26
63573706,8,35 a 39,1,Mujer/Femenino,17
63573706,8,35 a 39,2,Varón/Masculino,8
63573706,9,40 a 44,1,Mujer/Femenino,13
63573706,9,40 a 44,2,Varón/Masculino,16
63573706,10,45 a 49,1,Mujer/Femenino,15
63573706,10,45 a 49,2,Varón/Masculino,13
63573706,11,50 a 54,1,Mujer/Femenino,16
63573706,11,50 a 54,2,Varón/Masculino,10
63573706,12,55 a 59,1,Mujer/Femenino,13
63573706,12,55 a 59,2,Varón/Masculino,11
63573706,13,60 a 64,1,Mujer/Femenino,10
63573706,13,60 a 64,2,Varón/Masculino,10
63573706,14,65 a 69,1,Mujer/Femenino,13
63573706,14,65 a 69,2,Varón/Masculino,14
63573706,15,70 a 74,1,Mujer/Femenino,16
63573706,15,70 a 74,2,Varón/Masculino,8
63573706,16,75 a 79,1,Mujer/Femenino,23
63573706,16,75 a 79,2,Varón/Masculino,10
63573706,17,80 a 84,1,Mujer/Femenino,20
63573706,17,80 a 84,2,Varón/Masculino,9
63573706,18,85 a 89,1,Mujer/Femenino,10
63573706,18,85 a 89,2,Varón/Masculino,4
63573706,19,90 a 94,1,Mujer/Femenino,2
63573706,19,90 a 94,2,Varón/Masculino,3
63573706,21,100 a 104,1,Mujer/Femenino,1
63573707,1,00 a 04,1,Mujer/Femenino,4
63573707,1,00 a 04,2,Varón/Masculino,6
63573707,2,05 a 09,1,Mujer/Femenino,8
63573707,2,05 a 09,2,Varón/Masculino,6
63573707,3,10 a 14,1,Mujer/Femenino,3
63573707,3,10 a 14,2,Varón/Masculino,12
63573707,4,15 a 19,1,Mujer/Femenino,15
63573707,4,15 a 19,2,Varón/Masculino,8
63573707,5,20 a 24,1,Mujer/Femenino,21
63573707,5,20 a 24,2,Varón/Masculino,12
63573707,6,25 a 29,1,Mujer/Femenino,36
63573707,6,25 a 29,2,Varón/Masculino,23
63573707,7,30 a 34,1,Mujer/Femenino,20
63573707,7,30 a 34,2,Varón/Masculino,18
63573707,8,35 a 39,1,Mujer/Femenino,19
63573707,8,35 a 39,2,Varón/Masculino,17
63573707,9,40 a 44,1,Mujer/Femenino,16
63573707,9,40 a 44,2,Varón/Masculino,17
63573707,10,45 a 49,1,Mujer/Femenino,11
63573707,10,45 a 49,2,Varón/Masculino,6
63573707,11,50 a 54,1,Mujer/Femenino,13
63573707,11,50 a 54,2,Varón/Masculino,8
